node_a,node_b,bidirectional_n
1042152,18134,3
105732,18134,4
1083305,18134,3
1188816,18134,3
1197655,18134,3
1208008,18134,4
122952,18134,3
124408,18134,7
1252119,18134,2
1278894,18134,100
1283210,18134,3
1305795,18134,23
1314084,18134,6
1329291,18134,19
1336623,18134,5
1349217,18134,4
1366676,18134,4
1372177,18134,5
1391505,18134,5
1409736,18134,23
1415170,18134,2
1446794,18134,3
1500409,18134,22
1511459,18134,24
1565062,18134,12
161627,18134,4
165328,18134,4
1754028,18134,3
1755533,18134,3
1791838,18134,3
18134,1838792,5
18134,184869,2
18134,1852766,27
18134,1873033,3
18134,1885677,4
18134,1946314,4
18134,2000800,3
18134,2007219,5
18134,2010383,3
18134,215916,5
18134,255983,4
18134,302331,3
18134,313274,4
18134,33707,5
18134,352736,4
18134,40881,3
18134,410025,23
18134,415477,3
18134,449158,4
18134,455154,4
18134,462140,3
18134,480776,4
18134,543168,3
18134,566662,3
18134,577528,3
18134,590105,3
18134,699874,3
18134,71731,2
18134,750980,4
18134,759256,3
18134,762079,3
18134,811548,4
18134,839736,6
18134,896648,4
18134,923529,5
18134,923924,3
18134,97456,4
18134,998481,25
18134,external18134,4
19162,839736,4
19162,939891,16
19162,external19162,3
1915520,19509,19
19509,839736,4
19509,external19509,3
1002597,19843,2
1024085,19843,25
105732,19843,3
1058549,19843,3
1119337,19843,28
1129455,19843,40
121745,19843,34
1225393,19843,39
1230148,19843,2
1246313,19843,1
1252119,19843,3
1255142,19843,33
1263311,19843,31
1269351,19843,3
1276986,19843,37
1297648,19843,33
1323723,19843,2
1337278,19843,32
1346096,19843,2
1349992,19843,5
1391505,19843,3
1400547,19843,36
1423904,19843,31
1455959,19843,5
1461327,19843,2
148882,19843,29
149057,19843,1
1496683,19843,2
1504044,19843,33
1532160,19843,3
1537249,19843,3
1547150,19843,25
1557777,19843,32
1563928,19843,2
1570944,19843,33
1607944,19843,30
1616474,19843,4
1618056,19843,25
1622104,19843,2
1627198,19843,3
164603,19843,28
166806,19843,8
1668273,19843,4
1679345,19843,5
1695328,19843,4
1713904,19843,33
1764153,19843,1
1770468,19843,3
1772919,19843,2
1786133,19843,5
1846010,19843,31
1952341,19843,7
1960107,19843,6
19843,2000800,2
19843,2017474,32
19843,2079003,3
19843,2080368,33
19843,217150,2
19843,241855,40
19843,241972,4
19843,265730,6
19843,277274,3
19843,299728,6
19843,302771,4
19843,303603,3
19843,321318,45
19843,331408,4
19843,33434,42
19843,352736,4
19843,374355,2
19843,374824,3
19843,38398,32
19843,414676,4
19843,420345,3
19843,423456,3
19843,439105,6
19843,442534,5
19843,444532,31
19843,467299,29
19843,476970,26
19843,485743,4
19843,500451,2
19843,504575,8
19843,518531,3
19843,523606,1
19843,525932,2
19843,549003,27
19843,580486,6
19843,587206,4
19843,596234,4
19843,597706,3
19843,618278,2
19843,644244,2
19843,653975,3
19843,686158,2
19843,721255,26
19843,728622,2
19843,73832,3
19843,760596,29
19843,769381,28
19843,774798,34
19843,776705,34
19843,81689,25
19843,816938,2
19843,820425,4
19843,823913,31
19843,824453,39
19843,824998,4
19843,839736,4
19843,864019,29
19843,873971,34
19843,884977,32
19843,936244,5
19843,947258,2
19843,998420,34
19843,external19843,4
1201079,20448,17
1278894,20448,106
1685011,20448,26
20448,2066972,19
20448,839736,4
20448,external20448,5
1030195,20967,4
1049061,20967,40
1079396,20967,37
1098358,20967,1
1108132,20967,2
113536,20967,3
1143639,20967,39
1152246,20967,31
116009,20967,2
1176719,20967,2
1180958,20967,1
1194287,20967,29
1202675,20967,1
1209234,20967,1
1225393,20967,3
1230148,20967,2
1237943,20967,26
1248270,20967,1
1269351,20967,32
1297867,20967,1
1312277,20967,37
1317709,20967,28
131876,20967,3
1325295,20967,25
1326863,20967,1
1346096,20967,2
1357973,20967,3
1366970,20967,27
1373006,20967,7
1425352,20967,33
1429989,20967,3
143415,20967,1
1452405,20967,31
1456874,20967,3
1480703,20967,10
1485450,20967,1
1492679,20967,8
1494148,20967,3
1508923,20967,7
1521668,20967,2
1524498,20967,30
1533011,20967,3
156781,20967,34
1594431,20967,32
1626629,20967,2
1632214,20967,1
1633558,20967,1
1651940,20967,42
169797,20967,40
1706538,20967,39
1713904,20967,2
1740829,20967,8
1770468,20967,41
178304,20967,2
1786015,20967,29
1796195,20967,36
1797310,20967,2
1804735,20967,1
1813262,20967,2
1813380,20967,2
1815816,20967,25
1830983,20967,31
1911267,20967,2
193621,20967,3
1936854,20967,33
1941455,20967,38
1946142,20967,27
2026615,20967,1
2035914,20967,1
2038667,20967,1
204101,20967,2
2047880,20967,45
2049819,20967,2
2076701,20967,1
2079003,20967,1
2083613,20967,2
20967,210814,33
20967,211950,39
20967,239133,1
20967,241972,1
20967,250943,2
20967,256620,2
20967,266349,32
20967,295863,42
20967,306905,4
20967,33417,1
20967,342516,34
20967,346310,1
20967,398487,33
20967,437652,5
20967,448873,3
20967,452530,1
20967,48628,2
20967,506678,1
20967,531338,36
20967,536972,32
20967,539386,1
20967,539907,3
20967,545873,1
20967,557026,36
20967,567841,32
20967,580486,35
20967,585760,2
20967,590105,4
20967,609256,30
20967,619203,2
20967,62641,28
20967,651835,5
20967,677589,1
20967,686158,4
20967,688673,2
20967,697057,1
20967,703792,6
20967,734861,2
20967,753509,35
20967,776705,1
20967,800081,26
20967,805298,7
20967,813540,42
20967,818164,3
20967,837587,1
20967,839736,4
20967,841015,1
20967,841387,34
20967,843401,38
20967,884977,1
20967,888093,30
20967,904030,2
20967,92759,34
20967,931698,29
20967,936244,1
20967,952821,36
20967,953336,2
20967,985277,6
20967,991160,27
20967,992045,1
20967,992263,1
20967,external20967,6
1883384,20986,14
2056082,20986,16
20986,839736,2
20986,external20986,1
1008448,21665,2
1012664,21665,19
1020418,21665,1
1040142,21665,2
105229,21665,1
1053224,21665,3
107173,21665,1
1075446,21665,1
1076477,21665,3
1086703,21665,2
1089957,21665,1
1108483,21665,4
1128580,21665,20
1130496,21665,3
1133806,21665,1
1134424,21665,2
1143639,21665,4
1147212,21665,2
1168815,21665,1
1178195,21665,3
1182208,21665,2
1188816,21665,1
1192794,21665,4
1194287,21665,4
1197655,21665,2
1202675,21665,4
1221753,21665,6
1223310,21665,1
1230148,21665,2
1241516,21665,5
1246313,21665,24
1248270,21665,27
1250941,21665,26
1252119,21665,5
1283332,21665,3
1292929,21665,2
1297648,21665,1
1300247,21665,29
1305659,21665,2
1317012,21665,3
131876,21665,4
1321359,21665,1
1334236,21665,4
1334972,21665,30
1337278,21665,1
1346096,21665,5
1350922,21665,7
1357973,21665,4
1360498,21665,4
1368389,21665,2
1375289,21665,1
1381070,21665,2
1381640,21665,3
1388162,21665,25
1399755,21665,21
1412224,21665,1
1416116,21665,1
1423904,21665,8
1424087,21665,6
1425469,21665,4
1426301,21665,19
1427875,21665,29
1430803,21665,6
1432187,21665,23
1446246,21665,24
1446356,21665,24
146240,21665,2
1480703,21665,26
1485916,21665,2
148882,21665,2
1489409,21665,4
1509307,21665,15
1514680,21665,17
1527441,21665,9
1537207,21665,1
1537249,21665,2
1547150,21665,5
1547860,21665,1
1571183,21665,5
1576297,21665,1
1588412,21665,16
1588767,21665,3
161994,21665,2
1623035,21665,21
1636010,21665,2
1643467,21665,22
1643468,21665,1
1681027,21665,26
1692925,21665,3
1695328,21665,3
1696241,21665,2
1710420,21665,2
1738212,21665,1
1739457,21665,1
174974,21665,32
1750125,21665,1
1800174,21665,9
1812811,21665,8
1822171,21665,1
1823484,21665,3
184869,21665,3
185523,21665,1
1858381,21665,2
1874534,21665,3
1899557,21665,22
1908858,21665,24
1909047,21665,2
1912012,21665,4
1920255,21665,4
1934504,21665,1
1937657,21665,4
1967769,21665,27
1970360,21665,8
197811,21665,2
1996962,21665,3
2007219,21665,2
2010383,21665,1
2057133,21665,1
2068147,21665,10
2081231,21665,1
2091426,21665,2
21665,217150,20
21665,220592,7
21665,223773,23
21665,239338,2
21665,242900,4
21665,250943,1
21665,257896,1
21665,258314,6
21665,273492,23
21665,286210,25
21665,289181,2
21665,291785,19
21665,313742,5
21665,31954,2
21665,33434,3
21665,338530,2
21665,352736,3
21665,36486,30
21665,375714,4
21665,376187,2
21665,383458,2
21665,393107,3
21665,423456,2
21665,437652,3
21665,439105,2
21665,444532,5
21665,444761,3
21665,462736,4
21665,470906,1
21665,476970,1
21665,48628,6
21665,500215,28
21665,504300,22
21665,510394,1
21665,530908,28
21665,536972,1
21665,545873,2
21665,546825,3
21665,561890,5
21665,563629,29
21665,574013,1
21665,579220,1
21665,580461,2
21665,580486,2
21665,583339,24
21665,602428,3
21665,619203,17
21665,624372,1
21665,637018,1
21665,647535,8
21665,653975,2
21665,695020,4
21665,698208,4
21665,700779,1
21665,703296,26
21665,703792,3
21665,704362,2
21665,706731,1
21665,713254,1
21665,729698,3
21665,731282,1
21665,731443,18
21665,737575,6
21665,742301,1
21665,744700,3
21665,74613,2
21665,74616,32
21665,750980,3
21665,755524,21
21665,757845,4
21665,760596,2
21665,779535,5
21665,805298,4
21665,809736,2
21665,810123,26
21665,810735,1
21665,821721,27
21665,821837,3
21665,824998,24
21665,856067,15
21665,861939,3
21665,864019,4
21665,873971,1
21665,875863,2
21665,880807,5
21665,901297,2
21665,918738,29
21665,92759,3
21665,932874,3
21665,933372,20
21665,938179,23
21665,938197,3
21665,941,2
21665,941906,25
21665,942846,1
21665,947320,22
21665,985277,21
21665,986349,5
21665,992045,25
21665,999107,4
21665,external21665,2
1065491,24136,19
1067572,24136,20
1216465,24136,16
1251090,24136,23
127569,24136,17
1310766,24136,16
1382417,24136,16
1397942,24136,17
1412631,24136,18
151265,24136,20
1549361,24136,16
1587850,24136,20
1706832,24136,14
1743366,24136,13
1799033,24136,16
1821472,24136,22
1822174,24136,17
1862455,24136,20
186682,24136,19
1955205,24136,16
211284,24136,20
217614,24136,15
238279,24136,23
24136,258535,19
24136,35589,15
24136,40608,15
24136,570711,19
24136,593615,20
24136,614267,16
24136,686348,22
24136,704378,22
24136,758067,22
24136,829110,17
24136,839736,4
24136,883302,21
24136,97241,19
24136,996268,36
24136,external24136,5
1196426,25792,24
226280,25792,7
25792,444898,5
25792,744541,5
25792,757419,10
25792,839736,4
25792,external25792,3
1006895,25802,17
1014505,25802,20
1061455,25802,21
1080655,25802,22
1141064,25802,22
1154043,25802,25
1170377,25802,19
1342819,25802,23
1357174,25802,16
1567047,25802,25
1631284,25802,18
1646758,25802,25
1673153,25802,27
1712731,25802,19
1754702,25802,20
1758610,25802,23
1862586,25802,18
1914739,25802,21
2018848,25802,17
2069587,25802,18
25802,297336,19
25802,521065,16
25802,524677,20
25802,613142,25
25802,667078,26
25802,707627,17
25802,822246,17
25802,830648,21
25802,990529,19
25802,external25802,2
1051158,25883,9
1060157,25883,8
1071678,25883,8
1176667,25883,9
119934,25883,29
1218456,25883,10
1241516,25883,7
1289734,25883,11
1359382,25883,9
1396757,25883,10
1491664,25883,10
1584066,25883,8
161994,25883,9
1624321,25883,9
1678060,25883,9
1682503,25883,8
1718408,25883,30
1739457,25883,8
1749548,25883,8
1788018,25883,9
1804735,25883,10
1848663,25883,9
1882987,25883,10
1894702,25883,31
1911267,25883,8
1932614,25883,10
1991168,25883,8
1998032,25883,22
2057133,25883,8
216278,25883,8
227048,25883,8
245969,25883,10
25883,26866,27
25883,287675,9
25883,355680,8
25883,405929,21
25883,444297,8
25883,516262,9
25883,537824,9
25883,629470,9
25883,638964,8
25883,668211,9
25883,674611,11
25883,677589,7
25883,716681,10
25883,72120,8
25883,734861,8
25883,818164,9
25883,839736,6
25883,900022,30
25883,943737,7
25883,96702,7
25883,974601,26
25883,993195,9
25883,external25883,2
1051158,26866,12
1060157,26866,13
1071678,26866,11
1176667,26866,11
119934,26866,31
1218456,26866,13
1241516,26866,10
1289734,26866,12
1359382,26866,10
1396757,26866,12
1491664,26866,12
1584066,26866,10
161994,26866,11
1624321,26866,11
1678060,26866,12
1682503,26866,10
1718408,26866,28
1739457,26866,12
1749548,26866,11
1788018,26866,10
1804735,26866,13
1848663,26866,11
1882987,26866,13
1894702,26866,24
1911267,26866,10
1932614,26866,11
1991168,26866,10
1998032,26866,20
2057133,26866,10
216278,26866,10
227048,26866,10
245969,26866,12
26866,287675,10
26866,355680,11
26866,405929,18
26866,444297,10
26866,516262,11
26866,537824,10
26866,629470,12
26866,638964,10
26866,668211,10
26866,674611,12
26866,677589,13
26866,716681,11
26866,72120,10
26866,734861,10
26866,818164,11
26866,839736,2
26866,900022,26
26866,943737,10
26866,96702,10
26866,974601,28
26866,993195,11
26866,external26866,4
1040142,31954,4
104177,31954,3
1045021,31954,4
1050928,31954,1
105229,31954,3
1075446,31954,6
1075494,31954,2
1101472,31954,3
1119337,31954,3
1143856,31954,4
116009,31954,5
1165425,31954,2
1173915,31954,5
1180958,31954,3
1181215,31954,1
1212680,31954,4
1314084,31954,2
1334972,31954,2
1385557,31954,4
1427875,31954,1
1432187,31954,2
1444056,31954,3
146240,31954,2
149913,31954,2
1505024,31954,5
1522107,31954,1
1527441,31954,1
153470,31954,1
1537207,31954,5
1544742,31954,2
1547150,31954,4
1562625,31954,1
1571183,31954,4
1587254,31954,1
1597320,31954,1
1612579,31954,3
1624321,31954,2
1660523,31954,1
1681027,31954,1
1691480,31954,3
171002,31954,8
1759695,31954,2
1764441,31954,2
1786133,31954,3
1822625,31954,2
1836866,31954,3
1858381,31954,2
1875369,31954,3
1882987,31954,2
1902375,31954,1
1928375,31954,1
1934504,31954,2
1942625,31954,1
1946314,31954,3
1980626,31954,2
1991168,31954,3
1993180,31954,2
2006561,31954,4
2035914,31954,6
2038667,31954,3
2042540,31954,2
2042862,31954,12
2049559,31954,1
2049819,31954,1
2052043,31954,2
2076701,31954,1
2079003,31954,3
2085655,31954,1
2089499,31954,2
2091426,31954,2
2091832,31954,1
232490,31954,4
248178,31954,1
258314,31954,1
266580,31954,4
287675,31954,1
309261,31954,41
31954,333252,1
31954,357245,13
31954,379254,4
31954,382365,1
31954,383458,1
31954,405703,5
31954,408230,3
31954,420345,1
31954,422666,1
31954,428815,1
31954,43513,3
31954,437652,2
31954,440632,2
31954,455154,2
31954,459445,2
31954,476970,4
31954,484248,2
31954,48730,3
31954,487752,2
31954,50359,4
31954,506678,5
31954,509358,4
31954,532424,1
31954,536972,3
31954,543168,2
31954,545873,4
31954,551928,3
31954,557026,3
31954,566662,12
31954,580486,3
31954,580785,5
31954,643918,3
31954,644063,2
31954,664389,2
31954,667855,4
31954,685539,1
31954,697057,1
31954,699874,2
31954,724433,5
31954,731228,1
31954,737575,4
31954,755524,1
31954,795501,2
31954,8129,1
31954,838917,5
31954,839736,4
31954,861939,2
31954,889291,3
31954,901297,6
31954,90317,2
31954,916602,2
31954,922325,2
31954,96702,1
31954,970160,3
31954,983590,4
31954,external31954,2
1042280,32672,18
1093721,32672,19
1127694,32672,19
1172390,32672,20
125303,32672,18
1262713,32672,22
1278894,32672,104
1284436,32672,14
1304658,32672,15
140461,32672,18
1435805,32672,16
1494697,32672,14
1497676,32672,27
1578523,32672,20
1684033,32672,23
173102,32672,25
1739364,32672,23
1745223,32672,26
1773283,32672,18
1836075,32672,23
1837146,32672,20
1860181,32672,21
1901680,32672,14
190992,32672,20
1919714,32672,24
1932220,32672,20
203445,32672,17
209832,32672,24
218279,32672,17
300315,32672,20
32672,393354,15
32672,401428,24
32672,534277,17
32672,538957,20
32672,682629,17
32672,750143,15
32672,764255,19
32672,804851,18
32672,839736,4
32672,868659,18
32672,912895,20
32672,977669,22
32672,98371,21
32672,986021,17
32672,external32672,1
1278894,33357,56
1809880,33357,10
33357,839736,2
33357,external33357,3
1014820,33417,30
1029726,33417,27
1040142,33417,48
1045021,33417,2
1050928,33417,29
1063775,33417,31
1078699,33417,2
1086555,33417,3
1094296,33417,5
1108472,33417,30
1136675,33417,3
1157004,33417,3
1168815,33417,26
1170077,33417,1
1173076,33417,42
1194287,33417,7
1197899,33417,26
1201175,33417,29
1203064,33417,2
1258290,33417,3
126182,33417,1
1274841,33417,2
1278894,33417,106
128920,33417,1
1292929,33417,28
1300247,33417,3
131876,33417,7
1346096,33417,2
135051,33417,2
1351556,33417,3
1360498,33417,2
1366970,33417,7
1375289,33417,25
1383548,33417,9
1445238,33417,4
1456874,33417,2
1476568,33417,29
1479571,33417,1
1480703,33417,3
1481209,33417,36
1485450,33417,33
1499959,33417,31
1508923,33417,3
1510830,33417,27
1544742,33417,40
1562105,33417,33
1562625,33417,31
1566170,33417,3
1615550,33417,15
1623490,33417,3
1632214,33417,6
1638051,33417,1
1638566,33417,2
1660523,33417,2
1691480,33417,3
1695419,33417,34
1711423,33417,3
1732392,33417,26
1743350,33417,4
1759695,33417,33
1823310,33417,11
1830983,33417,1
1838792,33417,2
1841960,33417,2
185523,33417,29
1871332,33417,25
1880065,33417,6
1897980,33417,2
1925213,33417,2
193629,33417,2
1936854,33417,1
1943228,33417,2
1944302,33417,3
1959217,33417,31
1981182,33417,1
1988049,33417,6
2042540,33417,34
2046348,33417,32
2081562,33417,34
235093,33417,30
238547,33417,5
266280,33417,36
277274,33417,2
303603,33417,3
312564,33417,2
33417,345421,33
33417,356540,26
33417,357245,4
33417,37330,2
33417,38492,1
33417,395782,36
33417,405703,3
33417,414676,1
33417,418150,2
33417,44403,26
33417,446167,33
33417,480467,4
33417,492974,32
33417,504575,9
33417,509358,4
33417,519503,36
33417,521397,27
33417,545873,1
33417,551928,1
33417,557544,4
33417,571810,34
33417,580785,2
33417,586185,33
33417,600044,5
33417,64694,2
33417,661319,10
33417,667374,3
33417,67102,6
33417,677582,6
33417,689330,1
33417,733140,2
33417,775388,31
33417,839736,8
33417,874887,2
33417,888093,2
33417,889291,22
33417,897257,1
33417,922325,3
33417,95161,3
33417,959295,32
33417,963448,2
33417,970160,2
33417,992688,29
33417,external33417,2
1024085,33434,35
1049061,33434,1
105229,33434,2
1075446,33434,1
1090219,33434,1
1094296,33434,1
1109689,33434,3
1111313,33434,2
1119337,33434,36
1129455,33434,40
1152246,33434,1
1197655,33434,2
1197899,33434,1
1202675,33434,1
121745,33434,35
1225393,33434,48
1227574,33434,1
122952,33434,1
1255142,33434,33
1263311,33434,34
1276986,33434,39
128920,33434,3
1292929,33434,1
1297648,33434,31
1297867,33434,2
1297877,33434,1
1300247,33434,5
1322523,33434,3
1337278,33434,38
134366,33434,3
1346096,33434,11
1357973,33434,4
1388022,33434,1
1388162,33434,9
1400547,33434,44
1412224,33434,5
1416116,33434,5
1423904,33434,31
1446356,33434,1
148882,33434,31
1494148,33434,2
1495587,33434,3
1504044,33434,32
1508923,33434,3
1509340,33434,2
1513766,33434,2
1525975,33434,1
1528665,33434,5
1533011,33434,2
1547150,33434,31
1557777,33434,46
1566170,33434,1
1569963,33434,2
1570944,33434,40
1574967,33434,1
1594431,33434,1
1597848,33434,7
1607944,33434,31
161627,33434,3
1618056,33434,30
1633558,33434,2
1636010,33434,1
164603,33434,35
1660523,33434,1
1668273,33434,3
169797,33434,2
1713904,33434,41
1749109,33434,1
1753118,33434,4
1755533,33434,2
1764153,33434,1
1764441,33434,1
1770468,33434,2
1775516,33434,2
1786015,33434,2
1786133,33434,1
1803705,33434,6
1815816,33434,2
1822171,33434,2
1823484,33434,2
1830983,33434,1
1836866,33434,1
1846010,33434,35
184869,33434,5
1871817,33434,2
1874534,33434,7
1881823,33434,4
1897980,33434,1
1899005,33434,3
1920255,33434,2
193621,33434,5
1938066,33434,4
1944302,33434,1
1952341,33434,2
1971223,33434,4
1983777,33434,1
1994470,33434,3
1997632,33434,3
2000800,33434,9
2007219,33434,3
2010383,33434,2
2017474,33434,37
2028099,33434,5
204101,33434,1
2076701,33434,4
2080368,33434,36
2091832,33434,2
2095583,33434,3
217150,33434,3
241855,33434,46
258503,33434,7
265730,33434,3
266349,33434,2
266580,33434,3
277274,33434,2
302771,33434,3
312564,33434,2
313274,33434,1
321318,33434,42
33434,352736,7
33434,36486,2
33434,367517,3
33434,374745,3
33434,376187,2
33434,380915,1
33434,383458,5
33434,38398,35
33434,38492,5
33434,38622,2
33434,398292,1
33434,398487,1
33434,432283,3
33434,44403,1
33434,444532,32
33434,455154,2
33434,464830,4
33434,467299,36
33434,474236,1
33434,476970,30
33434,480467,1
33434,504300,1
33434,509441,6
33434,539907,3
33434,545873,13
33434,549003,32
33434,551928,4
33434,561890,2
33434,563629,5
33434,585760,7
33434,596234,3
33434,602428,1
33434,618278,2
33434,624372,4
33434,649981,1
33434,651835,9
33434,653975,2
33434,664389,2
33434,703296,3
33434,706731,3
33434,715390,1
33434,71731,7
33434,721255,30
33434,733140,4
33434,735424,1
33434,737782,3
33434,74613,2
33434,750980,5
33434,760596,30
33434,769381,29
33434,774775,6
33434,774798,35
33434,776705,31
33434,801862,2
33434,805298,7
33434,81689,31
33434,821251,3
33434,823913,30
33434,824453,35
33434,824998,2
33434,835642,2
33434,839736,6
33434,856590,3
33434,864019,32
33434,872243,3
33434,873971,37
33434,884977,40
33434,901297,5
33434,925233,1
33434,941,2
33434,959427,5
33434,97456,6
33434,983590,2
33434,985277,1
33434,992045,14
33434,99609,2
